name,make,model,body,position,wing,tail,engine,engine_count,wing_span,length,height
AIR-FOUGA CM-170R Magister,FOUGA,CM-175 Zephyr,Narrow,,Fixed Wing,,Jet,Multi,12.15 m,10.06 m,2.80 m
AEROSPATIALE Magister,FOUGA,CM-175 Zephyr,Narrow,,Fixed Wing,,Jet,Multi,12.15 m,10.06 m,2.80 m
AEROSPATIALE CM-170R Magister,FOUGA,CM-175 Zephyr,Narrow,,Fixed Wing,,Jet,Multi,12.15 m,10.06 m,2.80 m
GANZAVIA GAK-22 Dino,GANZAVIA,GAK-22 Dino,Narrow,,Fixed Wing,,Piston,Single,7.60 m,6.20 m,2.80 m
GANZAVIA GAK-22 Dino,GANZAVIA,GAK-22 Dino,Narrow,,Fixed Wing,,Piston,Single,7.60 m,6.20 m,2.80 m
GANZAVIA Dino,GANZAVIA,GAK-22 Dino,Narrow,,Fixed Wing,,Piston,Single,7.60 m,6.20 m,2.80 m
GATES LEARJET Learjet 28,GATES LEARJET,Learjet 28,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.35 m,14.50 m,3.73 m
GATES LEARJET 29,GATES LEARJET,Learjet 28,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.35 m,14.50 m,3.73 m
GATES LEARJET 28,GATES LEARJET,Learjet 28,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.35 m,14.50 m,3.73 m
GATES LEARJET Learjet 31,GATES LEARJET,Learjet 31,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.50 m,14.80 m,3.80 m
LEARJET 31,GATES LEARJET,Learjet 31,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.50 m,14.80 m,3.80 m
GATES LEARJET 31,GATES LEARJET,Learjet 31,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.50 m,14.80 m,3.80 m
GATES LEARJET Learjet 35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET RC-35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET C-21,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET U-36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET VU-35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET 36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET 35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
LEARJET UC-36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET RC-36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET UC-36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET UC-35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET U-36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET 36,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET RC-35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET R-35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET 35,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET C-21,GATES LEARJET,Learjet 35,Narrow,Low wing with wing tip tanks,Fixed Wing,T-tail,Jet,Multi,12.00 m,14.80 m,3.70 m
GATES LEARJET Learjet 55,GATES LEARJET,Learjet 55,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.30 m,16.80 m,4.50 m
LEARJET VU-55,GATES LEARJET,Learjet 55,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.30 m,16.80 m,4.50 m
LEARJET 55,GATES LEARJET,Learjet 55,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.30 m,16.80 m,4.50 m
GATES LEARJET 55,GATES LEARJET,Learjet 55,Narrow,Low wing (winglets),Fixed Wing,T-tail,Jet,Multi,13.30 m,16.80 m,4.50 m
GENERAL ATOMICS AERONAUTICAL SYSTEMS MQ-9 Reaper,GENERAL ATOMICS AERONAUTICAL SYSTEMS,MQ-9 Reaper,Narrow,,UAV,,Turboprop,Single,20.00 m,11.00 m,3.60 m
GENERAL DYNAMICS F-111 Aardvark,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GRUMMAN EF-111 Raven,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS EF-111 Raven,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS Aardvark,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GRUMMAN Raven,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS RF-111 Aardvark,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS Raven,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS F-111 Aardvark,GENERAL DYNAMICS,F-111 Aardvark,Narrow,,Fixed Wing,,Jet,Multi,19.20 m,22.40 m,5.22 m
GENERAL DYNAMICS F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
TUSAS F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
TUSAS Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
SABCA Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
SABCA F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
SAMSUNG F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
SAMSUNG Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN Desert Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN F-16 Sufa,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN F-16 Desert Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
LOCKHEED MARTIN Sufa,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
KOREA AEROSPACE Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
KOREA AEROSPACE F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS TF-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS Brakeet,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16 Barak,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16 Brakeet,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16 Netz,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16A Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16B Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16C Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS Barak,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
FOKKER Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
FOKKER F-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16N Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS NF-16 Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS Netz,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS Fighting Falcon (F-16A/B/C/D/N),GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GENERAL DYNAMICS F-16D Fighting Falcon,GENERAL DYNAMICS,F-16 Fighting Falcon,Narrow,Mid wing,Fixed Wing,Regular tail (Anhedral),Jet,Single,10.00 m,15.00 m,5.10 m
GROB G-109 Ranger,GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB G-109,GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB G-109 Vigilant,GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB Vigilant,GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB Ranger (G-109),GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB G-109 Ranger,GROB,G-109 Ranger,Narrow,Low wing,Fixed Wing,T-tail,Piston,Single,17.40 m,8.10 m,1.70 m
GROB G-115,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115A,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115B,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115D,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115C,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115E Tutor,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115E,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB Heron,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115D Bavarian,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB Tutor,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115D Heron,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB Bavarian,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GROB G-115,GROB,G-115,Narrow,Low wing,Fixed Wing,"Regular tail, mid set",Piston,Single,10.00 m,7.54 m,2.40 m
GRUMMAN A-6,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN A-6 Intruder,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN EA-6 Prowler,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN G-128 Intruder,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN G-128 Prowler,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN Intruder,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN KA-6 Intruder,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN Prowler,GRUMMAN,A-6,Narrow,Mid wing,Fixed Wing,"Regular tail, mid set",Jet,Multi,16.20 m,18.20 m,4.90 m
GRUMMAN F-14 Tomcat,GRUMMAN,F-14 Tomcat,Narrow,High swing wing,Fixed Wing,"Double fin, low set",Jet,Multi,19.50 m,19.10 m,4.90 m
GRUMMAN F-14 Tomcat,GRUMMAN,F-14 Tomcat,Narrow,High swing wing,Fixed Wing,"Double fin, low set",Jet,Multi,19.50 m,19.10 m,4.90 m
GRUMMAN Tomcat,GRUMMAN,F-14 Tomcat,Narrow,High swing wing,Fixed Wing,"Double fin, low set",Jet,Multi,19.50 m,19.10 m,4.90 m
GRUMMAN Gulfstream I,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN Academe,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN G-159 Gulfstream 1,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN VC-4 Gulfstream 1,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN Gulfstream 1,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN TC-4 Academe,GRUMMAN,Gulfstream I,Narrow,,Fixed Wing,,Turboprop,Multi,23.93 m,19.43 m,6.93 m
GRUMMAN G73T Turbo Mallard,GRUMMAN,G73T Turbo Mallard,Narrow,High wing,Fixed Wing,T-tail,Turboprop,Multi,20.30 m,14.70 m,5.72 m
GRUMMAN G-73T Turbo Mallard,GRUMMAN,G73T Turbo Mallard,Narrow,High wing,Fixed Wing,T-tail,Turboprop,Multi,20.30 m,14.70 m,5.72 m
GRUMMAN Turbo Mallard,GRUMMAN,G73T Turbo Mallard,Narrow,High wing,Fixed Wing,T-tail,Turboprop,Multi,20.30 m,14.70 m,5.72 m
FRAKES Turbo Mallard,GRUMMAN,G73T Turbo Mallard,Narrow,High wing,Fixed Wing,T-tail,Turboprop,Multi,20.30 m,14.70 m,5.72 m
FRAKES G-73T Turbo Mallard,GRUMMAN,G73T Turbo Mallard,Narrow,High wing,Fixed Wing,T-tail,Turboprop,Multi,20.30 m,14.70 m,5.72 m
GRUMMAN Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN Gulfstream 2TT,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN G-1159 Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN Gulfstream 2TT,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN C-20J Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN G-1159TT Gulfstream 2TT,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN G-1159B Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN G-1159B Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN G-1159 Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN G-1159 Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GULFSTREAM AMERICAN G-1159 Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN G-1159 Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN G-1159 Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN G-1159B Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN G-1159TT Gulfstream 2TT,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN AMERICAN Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN Gulfstream 2B,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN Gulfstream 2SP,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN VC-11 Gulfstream 2,GRUMMAN,Gulfstream 2,Narrow,,Fixed Wing,,Jet,Multi,20.98 m,24.36 m,7.47 m
GRUMMAN Daya,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
NORTHROP GRUMMAN TE-2 Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
NORTHROP GRUMMAN Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
NORTHROP GRUMMAN E-2 Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GRUMMAN Daya,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GRUMMAN E-2 Daya,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GRUMMAN E-2 Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GRUMMAN Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GRUMMAN TE-2 Hawkeye,GRUMMAN,Daya,Narrow,,Fixed Wing,,Turboprop,Multi,24.60 m,17.60 m,5.60 m
GULFSTREAM AEROSPACE 695 Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
ROCKWELL Jetprop Commander 980,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
ROCKWELL Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
ROCKWELL 695 Jetprop Commander 980,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
ROCKWELL 695 Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AEROSPACE 695 Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AEROSPACE Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AEROSPACE Jetprop Commander 980,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AEROSPACE 695 Jetprop Commander 980,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AMERICAN Jetprop Commander 1000,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
GULFSTREAM AMERICAN Jetprop Commander 980,GULFSTREAM AEROSPACE,695 Jetprop Commander 1000,Narrow,High wing,Fixed Wing,Regular tail (Dihedral),Turboprop,Multi,14.50 m,11.22 m,4.56 m
